"relative_path","bytes","last_write_time"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\35_adapt72_norep_vitb14_crop_lastblock_20260522\fold_5\val_metrics.csv","758","2026-05-22T15:36:43"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\36_crop_norep_lastblock_summary_20260522\majority_vote\crop_finetune_full_oof_report.json","4826","2026-05-22T15:36:52"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\36_crop_norep_lastblock_summary_20260522\majority_vote\crop_finetune_full_oof_subtype_metrics.csv","724","2026-05-22T15:36:51"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\36_crop_norep_lastblock_summary_20260522\max_prob\crop_finetune_full_oof_report.json","4822","2026-05-22T15:36:49"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\36_crop_norep_lastblock_summary_20260522\max_prob\crop_finetune_full_oof_subtype_metrics.csv","724","2026-05-22T15:36:49"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\36_crop_norep_lastblock_summary_20260522\mean\crop_finetune_full_oof_report.json","4818","2026-05-22T15:36:47"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\36_crop_norep_lastblock_summary_20260522\mean\crop_finetune_full_oof_subtype_metrics.csv","724","2026-05-22T15:36:46"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_1\test_metrics.csv","718","2026-05-22T15:55:42"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_1\val_metrics.csv","746","2026-05-22T15:55:42"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_2\test_metrics.csv","753","2026-05-22T16:01:11"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_2\val_metrics.csv","650","2026-05-22T16:01:11"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_3\test_metrics.csv","654","2026-05-22T16:07:40"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_3\val_metrics.csv","586","2026-05-22T16:07:40"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_4\test_metrics.csv","698","2026-05-22T16:14:57"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_4\val_metrics.csv","694","2026-05-22T16:14:57"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_5\test_metrics.csv","702","2026-05-22T16:23:52"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\38_adapt72_norep_vitb14_whole_lastblock_20260522\fold_5\val_metrics.csv","697","2026-05-22T16:23:52"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\39_whole_norep_lastblock_summary_20260522\majority_vote\crop_finetune_full_oof_report.json","4858","2026-05-22T16:24:01"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\39_whole_norep_lastblock_summary_20260522\majority_vote\crop_finetune_full_oof_subtype_metrics.csv","751","2026-05-22T16:24:00"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\39_whole_norep_lastblock_summary_20260522\max_prob\crop_finetune_full_oof_report.json","4841","2026-05-22T16:23:58"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\39_whole_norep_lastblock_summary_20260522\max_prob\crop_finetune_full_oof_subtype_metrics.csv","751","2026-05-22T16:23:58"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\39_whole_norep_lastblock_summary_20260522\mean\crop_finetune_full_oof_report.json","4837","2026-05-22T16:23:56"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\39_whole_norep_lastblock_summary_20260522\mean\crop_finetune_full_oof_subtype_metrics.csv","751","2026-05-22T16:23:55"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_1\test_metrics.csv","766","2026-05-22T16:51:54"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_1\val_metrics.csv","702","2026-05-22T16:51:53"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_2\test_metrics.csv","750","2026-05-22T17:01:11"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_2\val_metrics.csv","698","2026-05-22T17:01:10"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_3\test_metrics.csv","572","2026-05-22T17:17:40"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_3\val_metrics.csv","690","2026-05-22T17:17:40"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_4\test_metrics.csv","702","2026-05-22T17:29:20"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_4\val_metrics.csv","693","2026-05-22T17:29:20"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_5\test_metrics.csv","697","2026-05-22T17:38:13"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\41_adapt72_norep_vitb14_whole_headonly_20260522\fold_5\val_metrics.csv","762","2026-05-22T17:38:13"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\42_whole_norep_headonly_summary_20260522\majority_vote\crop_finetune_full_oof_report.json","4854","2026-05-22T17:38:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\42_whole_norep_headonly_summary_20260522\majority_vote\crop_finetune_full_oof_subtype_metrics.csv","724","2026-05-22T17:38:21"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\42_whole_norep_headonly_summary_20260522\max_prob\crop_finetune_full_oof_report.json","4849","2026-05-22T17:38:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\42_whole_norep_headonly_summary_20260522\max_prob\crop_finetune_full_oof_subtype_metrics.csv","724","2026-05-22T17:38:18"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\42_whole_norep_headonly_summary_20260522\mean\crop_finetune_full_oof_report.json","4845","2026-05-22T17:38:17"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\42_whole_norep_headonly_summary_20260522\mean\crop_finetune_full_oof_subtype_metrics.csv","724","2026-05-22T17:38:16"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\43_third_adapt72_variant_ensemble_20260523\best_selected_report.json","5338","2026-05-23T14:06:45"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\43_third_adapt72_variant_ensemble_20260523\ensemble_sweep_summary.csv","146327","2026-05-23T14:06:44"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_1\test_metrics.csv","539","2026-05-23T15:05:04"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_1\val_metrics.csv","750","2026-05-23T15:05:04"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_2\test_metrics.csv","698","2026-05-23T15:10:36"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_2\val_metrics.csv","694","2026-05-23T15:10:36"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_3\test_metrics.csv","746","2026-05-23T15:15:29"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_3\val_metrics.csv","694","2026-05-23T15:15:29"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_4\test_metrics.csv","747","2026-05-23T15:20:23"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_4\val_metrics.csv","642","2026-05-23T15:20:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_5\test_metrics.csv","754","2026-05-23T15:24:37"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\46_old_third_all_balanced_vitb14_whole_headonly_20260523\fold_5\val_metrics.csv","702","2026-05-23T15:24:37"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\47_old_third_all_balanced_whole_headonly_summary_20260523\majority_vote\crop_finetune_full_oof_report.json","4912","2026-05-23T15:24:44"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\47_old_third_all_balanced_whole_headonly_summary_20260523\majority_vote\crop_finetune_full_oof_subtype_metrics.csv","763","2026-05-23T15:24:44"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\47_old_third_all_balanced_whole_headonly_summary_20260523\max_prob\crop_finetune_full_oof_report.json","4906","2026-05-23T15:24:42"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\47_old_third_all_balanced_whole_headonly_summary_20260523\max_prob\crop_finetune_full_oof_subtype_metrics.csv","763","2026-05-23T15:24:42"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\47_old_third_all_balanced_whole_headonly_summary_20260523\mean\crop_finetune_full_oof_report.json","4902","2026-05-23T15:24:40"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\47_old_third_all_balanced_whole_headonly_summary_20260523\mean\crop_finetune_full_oof_subtype_metrics.csv","763","2026-05-23T15:24:40"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\50_old_third_all_balanced_vitb14_crop_headonly_20260523\fold_1\test_metrics.csv","710","2026-05-23T16:24:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\50_old_third_all_balanced_vitb14_crop_headonly_20260523\fold_1\val_metrics.csv","750","2026-05-23T16:24:22"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\52_old_third_no64_meta_stack_20260523\no64_meta_stack_cv_report.json","52421","2026-05-23T17:07:24"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\52_old_third_no64_meta_stack_20260523\no64_meta_stack_cv_summary.csv","41921","2026-05-23T17:07:24"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\52_old_third_no64_meta_stack_20260523\no64_meta_stack_cv_summary.partial.csv","41921","2026-05-23T17:07:24"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\53_old_third_no64_meta_stack_full_prob_20260523\no64_meta_stack_cv_report.json","52930","2026-05-23T17:11:49"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\53_old_third_no64_meta_stack_full_prob_20260523\no64_meta_stack_cv_summary.csv","149174","2026-05-23T17:11:48"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\53_old_third_no64_meta_stack_full_prob_20260523\no64_meta_stack_cv_summary.partial.csv","149174","2026-05-23T17:11:47"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\54_old_third_dinov3_vitb16_wpc_20260523\dinov3_feature_cv_report.json","17054","2026-05-23T17:47:33"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\54_old_third_dinov3_vitb16_wpc_20260523\dinov3_feature_cv_summary.csv","86078","2026-05-23T17:47:32"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\55_old_third_dinov3_vitb16_token_wpc512_20260523\dinov3_feature_cv_report.json","17625","2026-05-23T17:57:49"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\55_old_third_dinov3_vitb16_token_wpc512_20260523\dinov3_feature_cv_summary.csv","85895","2026-05-23T17:57:48"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\57_old_third_no64_meta_stack_dinov3token_20260523\no64_meta_stack_cv_report.json","52958","2026-05-23T18:09:37"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\57_old_third_no64_meta_stack_dinov3token_20260523\no64_meta_stack_cv_summary.csv","446904","2026-05-23T18:09:35"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\57_old_third_no64_meta_stack_dinov3token_20260523\no64_meta_stack_cv_summary.partial.csv","446904","2026-05-23T18:09:35"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\58_old_third_dinov3_convnextb_wpc512_20260523\dinov3_feature_cv_report.json","17480","2026-05-23T18:18:57"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\58_old_third_dinov3_convnextb_wpc512_20260523\dinov3_feature_cv_summary.csv","85686","2026-05-23T18:18:55"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\59_dinov3_vitb16_task7_wpc_lastblock_smoke_20260523\fold_1\test_metrics.csv","310","2026-05-23T20:27:54"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\59_dinov3_vitb16_task7_wpc_lastblock_smoke_20260523\fold_1\val_metrics.csv","306","2026-05-23T20:27:54"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\60_dinov3_vitb16_task7_wpc384_lastblock_5fold_20260523\fold_1\test_metrics.csv","310","2026-05-23T20:29:23"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\60_dinov3_vitb16_task7_wpc384_lastblock_5fold_20260523\fold_1\val_metrics.csv","306","2026-05-23T20:29:23"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\61_dinov3_vitb16_task7_wpc384_lastblock_b8_smoke_20260523\fold_1\test_metrics.csv","310","2026-05-23T20:33:24"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\61_dinov3_vitb16_task7_wpc384_lastblock_b8_smoke_20260523\fold_1\val_metrics.csv","306","2026-05-23T20:33:24"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\62_dinov3_vitb16_task7_wpc352_lastblock_5fold_20260523\fold_1\test_metrics.csv","519","2026-05-23T20:57:37"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\62_dinov3_vitb16_task7_wpc352_lastblock_5fold_20260523\fold_1\val_metrics.csv","750","2026-05-23T20:57:37"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\cv_fold_summary.csv","521","2026-05-23T21:25:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_1\test_metrics.csv","694","2026-05-23T21:13:49"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_1\val_metrics.csv","750","2026-05-23T21:13:49"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_2\test_metrics.csv","758","2026-05-23T21:16:20"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_2\val_metrics.csv","698","2026-05-23T21:16:20"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_3\test_metrics.csv","746","2026-05-23T21:19:32"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_3\val_metrics.csv","750","2026-05-23T21:19:32"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_4\test_metrics.csv","750","2026-05-23T21:22:08"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_4\val_metrics.csv","754","2026-05-23T21:22:08"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_5\test_metrics.csv","698","2026-05-23T21:25:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\fold_5\val_metrics.csv","639","2026-05-23T21:25:18"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\oof_domain_metrics_mean.csv","1305","2026-05-23T21:25:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\64_dinov3_vitb16_task7_whole352_lastblock_lowlr_5fold_20260523\oof_metrics.csv","785","2026-05-23T21:25:19"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\65_old_third_no64_meta_stack_plus_dinov3whole_ft_20260523\no64_meta_stack_cv_report.json","53140","2026-05-23T21:38:46"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\65_old_third_no64_meta_stack_plus_dinov3whole_ft_20260523\no64_meta_stack_cv_summary.csv","150842","2026-05-23T21:38:45"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\65_old_third_no64_meta_stack_plus_dinov3whole_ft_20260523\no64_meta_stack_cv_summary.partial.csv","150842","2026-05-23T21:38:45"
"04_server_snapshot\outputs\batch1_batch2_task567_20260514\task7_adaptation_runs\66_dinov3_vitl16_task7_whole352_lastblock_lowlr_5fold_20260523\cv_fold_summary.csv","528","2026-05-23T21:57:06"
